NSeq, I1, I2, O1, O2, AI1, AI2, AI3
3, 0, 0, 0, 0, 0, 256, 381
4, 0, 0, 0, 0, 0, 251, 446
5, 0, 0, 0, 0, 0, 250, 511
6, 0, 0, 0, 0, 0, 252, 598
7, 0, 0, 0, 0, 0, 247, 679
8, 0, 0, 0, 0, 0, 251, 761
9, 0, 0, 0, 0, 0, 250, 845
10, 0, 0, 0, 0, 0, 255, 935
11, 0, 0, 0, 0, 0, 249, 1037
12, 0, 0, 0, 0, 0, 251, 1136
13, 0, 0, 0, 0, 0, 249, 1232
14, 0, 0, 0, 0, 0, 250, 1331
15, 0, 0, 0, 0, 0, 251, 1433
0, 0, 0, 0, 0, 0, 253, 1534
1, 0, 0, 0, 0, 0, 254, 1646
2, 0, 0, 0, 0, 0, 249, 1741
3, 0, 0, 0, 0, 0, 252, 1846
4, 0, 0, 0, 0, 0, 252, 1945
5, 0, 0, 0, 0, 0, 254, 2043
6, 0, 0, 0, 0, 0, 250, 2146
7, 0, 0, 0, 0, 0, 249, 2242
8, 0, 0, 0, 0, 0, 250, 2333
9, 0, 0, 0, 0, 0, 252, 2425
10, 0, 0, 0, 0, 0, 250, 2512
11, 0, 0, 0, 0, 0, 254, 2603
12, 0, 0, 0, 0, 0, 250, 2688
13, 0, 0, 0, 0, 0, 250, 2765
14, 0, 0, 0, 0, 0, 254, 2849
15, 0, 0, 0, 0, 0, 250, 2919
0, 0, 0, 0, 0, 0, 251, 2993
1, 0, 0, 0, 0, 0, 250, 3063
2, 0, 0, 0, 0, 0, 256, 3137
3, 0, 0, 0, 0, 0, 252, 3198
4, 0, 0, 0, 0, 0, 253, 3254
5, 0, 0, 0, 0, 0, 251, 3300
6, 0, 0, 0, 0, 0, 251, 3351
7, 0, 0, 0, 0, 0, 253, 3377
8, 0, 0, 0, 0, 0, 253, 3408
9, 0, 0, 0, 0, 0, 253, 3421
10, 0, 0, 0, 0, 0, 253, 3426
11, 0, 0, 0, 0, 0, 251, 3418
12, 0, 0, 0, 0, 0, 249, 3399
13, 0, 0, 0, 0, 0, 253, 3385
14, 0, 0, 0, 0, 0, 249, 3344
15, 0, 0, 0, 0, 0, 251, 3298
0, 0, 0, 0, 0, 0, 249, 3254
1, 0, 0, 0, 0, 0, 250, 3197
2, 0, 0, 0, 0, 0, 250, 3137
3, 0, 0, 0, 0, 0, 254, 3062
4, 0, 0, 0, 0, 0, 251, 2992
5, 0, 0, 0, 0, 0, 251, 2927
6, 0, 0, 0, 0, 0, 254, 2847
7, 0, 0, 0, 0, 0, 253, 2765
8, 0, 0, 0, 0, 0, 255, 2688
9, 0, 0, 0, 0, 0, 254, 2607
10, 0, 0, 0, 0, 0, 254, 2514
11, 0, 0, 0, 0, 0, 252, 2422
12, 0, 0, 0, 0, 0, 254, 2334
13, 0, 0, 0, 0, 0, 251, 2240
14, 0, 0, 0, 0, 0, 252, 2149
15, 0, 0, 0, 0, 0, 254, 2045
0, 0, 0, 0, 0, 0, 254, 1946
1, 0, 0, 0, 0, 0, 252, 1840
2, 0, 0, 0, 0, 0, 250, 1742
3, 0, 0, 0, 0, 0, 251, 1643
4, 0, 0, 0, 0, 0, 252, 1535
5, 0, 0, 0, 0, 0, 253, 1435
6, 0, 0, 0, 0, 0, 251, 1330
7, 0, 0, 0, 0, 0, 253, 1232
8, 0, 0, 0, 0, 0, 252, 1136
9, 0, 0, 0, 0, 0, 250, 1040
10, 0, 0, 0, 0, 0, 251, 939
11, 0, 0, 0, 0, 0, 253, 846
12, 0, 0, 0, 0, 0, 253, 763
13, 0, 0, 0, 0, 0, 253, 678
14, 0, 0, 0, 0, 0, 249, 594
15, 0, 0, 0, 0, 0, 252, 527
0, 0, 0, 0, 0, 0, 251, 447
1, 0, 0, 0, 0, 0, 253, 377
2, 0, 0, 0, 0, 0, 254, 319
3, 0, 0, 0, 0, 0, 251, 262
4, 0, 0, 0, 0, 0, 253, 208
5, 0, 0, 0, 0, 0, 253, 165
6, 0, 0, 0, 0, 0, 249, 124
7, 0, 0, 0, 0, 0, 253, 89
8, 0, 0, 0, 0, 0, 252, 65
9, 0, 0, 0, 0, 0, 251, 46
10, 0, 0, 0, 0, 0, 253, 32
11, 0, 0, 0, 0, 0, 251, 18
12, 0, 0, 0, 0, 0, 251, 20
13, 0, 0, 0, 0, 0, 251, 16
14, 0, 0, 0, 0, 0, 254, 28
15, 0, 0, 0, 0, 0, 250, 48
0, 0, 0, 0, 0, 0, 251, 64
1, 0, 0, 0, 0, 0, 251, 95
2, 0, 0, 0, 0, 0, 253, 121
3, 0, 0, 0, 0, 0, 251, 162
4, 0, 0, 0, 0, 0, 252, 208
5, 0, 0, 0, 0, 0, 253, 265
6, 0, 0, 0, 0, 0, 251, 317
7, 0, 0, 0, 0, 0, 249, 381
8, 0, 0, 0, 0, 0, 252, 446
9, 0, 0, 0, 0, 0, 252, 523
10, 0, 0, 0, 0, 0, 253, 592
11, 0, 0, 0, 0, 0, 250, 679
12, 0, 0, 0, 0, 0, 251, 761
13, 0, 0, 0, 0, 0, 252, 847
14, 0, 0, 0, 0, 0, 254, 941
15, 0, 0, 0, 0, 0, 250, 1036
0, 0, 0, 0, 0, 0, 251, 1131
1, 0, 0, 0, 0, 0, 252, 1232
2, 0, 0, 0, 0, 0, 251, 1331
3, 0, 0, 0, 0, 0, 249, 1433
4, 0, 0, 0, 0, 0, 253, 1535
5, 0, 0, 0, 0, 0, 250, 1639
6, 0, 0, 0, 0, 0, 253, 1744
7, 0, 0, 0, 0, 0, 251, 1842
8, 0, 0, 0, 0, 0, 251, 1946
9, 0, 0, 0, 0, 0, 253, 2039
10, 0, 0, 0, 0, 0, 251, 2144
11, 0, 0, 0, 0, 0, 253, 2243
12, 0, 0, 0, 0, 0, 249, 2330
13, 0, 0, 0, 0, 0, 251, 2427
14, 0, 0, 0, 0, 0, 252, 2513
15, 0, 0, 0, 0, 0, 251, 2606
0, 0, 0, 0, 0, 0, 251, 2689
1, 0, 0, 0, 0, 0, 251, 2766
2, 0, 0, 0, 0, 0, 254, 2845
3, 0, 0, 0, 0, 0, 252, 2924
4, 0, 0, 0, 0, 0, 253, 2992
5, 0, 0, 0, 0, 0, 251, 3069
6, 0, 0, 0, 0, 0, 251, 3135
7, 0, 0, 0, 0, 0, 253, 3198
8, 0, 0, 0, 0, 0, 251, 3248
9, 0, 0, 0, 0, 0, 253, 3307
10, 0, 0, 0, 0, 0, 249, 3345
11, 0, 0, 0, 0, 0, 251, 3376
12, 0, 0, 0, 0, 0, 254, 3402
13, 0, 0, 0, 0, 0, 251, 3425
14, 0, 0, 0, 0, 0, 251, 3425
15, 0, 0, 0, 0, 0, 251, 3417
0, 0, 0, 0, 0, 0, 252, 3408
1, 0, 0, 0, 0, 0, 252, 3378
2, 0, 0, 0, 0, 0, 250, 3346
3, 0, 0, 0, 0, 0, 252, 3298
4, 0, 0, 0, 0, 0, 249, 3256
5, 0, 0, 0, 0, 0, 251, 3194
6, 0, 0, 0, 0, 0, 251, 3135
7, 0, 0, 0, 0, 0, 254, 3059
8, 0, 0, 0, 0, 0, 255, 2994
9, 0, 0, 0, 0, 0, 254, 2927
10, 0, 0, 0, 0, 0, 255, 2843
11, 0, 0, 0, 0, 0, 251, 2770
12, 0, 0, 0, 0, 0, 249, 2686
13, 0, 0, 0, 0, 0, 251, 2607
14, 0, 0, 0, 0, 0, 251, 2512
15, 0, 0, 0, 0, 0, 251, 2421
0, 0, 0, 0, 0, 0, 253, 2329
1, 0, 0, 0, 0, 0, 251, 2241
2, 0, 0, 0, 0, 0, 251, 2145
3, 0, 0, 0, 0, 0, 249, 2047
4, 0, 0, 0, 0, 0, 251, 1941
5, 0, 0, 0, 0, 0, 252, 1845
6, 0, 0, 0, 0, 0, 252, 1739
7, 0, 0, 0, 0, 0, 250, 1642
8, 0, 0, 0, 0, 0, 251, 1530
9, 0, 0, 0, 0, 0, 253, 1428
10, 0, 0, 0, 0, 0, 253, 1332
11, 0, 0, 0, 0, 0, 250, 1230
12, 0, 0, 0, 0, 0, 253, 1136
13, 0, 0, 0, 0, 0, 249, 1039
14, 0, 0, 0, 0, 0, 252, 943
15, 0, 0, 0, 0, 0, 253, 849
0, 0, 0, 0, 0, 0, 251, 763
1, 0, 0, 0, 0, 0, 252, 672
2, 0, 0, 0, 0, 0, 253, 598
3, 0, 0, 0, 0, 0, 255, 523
4, 0, 0, 0, 0, 0, 253, 448
5, 0, 0, 0, 0, 0, 251, 381
6, 0, 0, 0, 0, 0, 251, 320
7, 0, 0, 0, 0, 0, 254, 263
8, 0, 0, 0, 0, 0, 249, 208
9, 0, 0, 0, 0, 0, 256, 161
10, 0, 0, 0, 0, 0, 251, 125
11, 0, 0, 0, 0, 0, 251, 91
12, 0, 0, 0, 0, 0, 251, 64
13, 0, 0, 0, 0, 0, 253, 46
14, 0, 0, 0, 0, 0, 254, 26
15, 0, 0, 0, 0, 0, 255, 17
0, 0, 0, 0, 0, 0, 252, 16
1, 0, 0, 0, 0, 0, 253, 18
2, 0, 0, 0, 0, 0, 253, 30
3, 0, 0, 0, 0, 0, 254, 46
4, 0, 0, 0, 0, 0, 254, 64
5, 0, 0, 0, 0, 0, 251, 94
6, 0, 0, 0, 0, 0, 256, 128
7, 0, 0, 0, 0, 0, 254, 162
8, 0, 0, 0, 0, 0, 253, 212
9, 0, 0, 0, 0, 0, 250, 266
10, 0, 0, 0, 0, 0, 252, 324
11, 0, 0, 0, 0, 0, 253, 382
12, 0, 0, 0, 0, 0, 254, 448
13, 0, 0, 0, 0, 0, 251, 522
14, 0, 0, 0, 0, 0, 251, 599
15, 0, 0, 0, 0, 0, 250, 675
0, 0, 0, 0, 0, 0, 249, 757
1, 0, 0, 0, 0, 0, 253, 847
2, 0, 0, 0, 0, 0, 254, 935
3, 0, 0, 0, 0, 0, 254, 1040
4, 0, 0, 0, 0, 0, 252, 1136
5, 0, 0, 0, 0, 0, 251, 1231
6, 0, 0, 0, 0, 0, 252, 1329
7, 0, 0, 0, 0, 0, 250, 1429
8, 0, 0, 0, 0, 0, 250, 1535
9, 0, 0, 0, 0, 0, 251, 1647
10, 0, 0, 0, 0, 0, 253, 1742
11, 0, 0, 0, 0, 0, 251, 1843
12, 0, 0, 0, 0, 0, 251, 1946
13, 0, 0, 0, 0, 0, 252, 2042
14, 0, 0, 0, 0, 0, 252, 2150
15, 0, 0, 0, 0, 0, 252, 2240
0, 0, 0, 0, 0, 0, 253, 2327
1, 0, 0, 0, 0, 0, 254, 2426
2, 0, 0, 0, 0, 0, 251, 2512
3, 0, 0, 0, 0, 0, 253, 2609
4, 0, 0, 0, 0, 0, 253, 2688
5, 0, 0, 0, 0, 0, 251, 2768
6, 0, 0, 0, 0, 0, 255, 2847
7, 0, 0, 0, 0, 0, 251, 2918
8, 0, 0, 0, 0, 0, 253, 2992
9, 0, 0, 0, 0, 0, 253, 3061
10, 0, 0, 0, 0, 0, 251, 3136
11, 0, 0, 0, 0, 0, 253, 3196
12, 0, 0, 0, 0, 0, 251, 3254
13, 0, 0, 0, 0, 0, 251, 3303
14, 0, 0, 0, 0, 0, 249, 3346
15, 0, 0, 0, 0, 0, 255, 3379
0, 0, 0, 0, 0, 0, 254, 3407
1, 0, 0, 0, 0, 0, 251, 3423
2, 0, 0, 0, 0, 0, 250, 3427
3, 0, 0, 0, 0, 0, 251, 3422
4, 0, 0, 0, 0, 0, 250, 3403
5, 0, 0, 0, 0, 0, 249, 3379
6, 0, 0, 0, 0, 0, 255, 3344
7, 0, 0, 0, 0, 0, 253, 3307
8, 0, 0, 0, 0, 0, 249, 3253
9, 0, 0, 0, 0, 0, 251, 3200
10, 0, 0, 0, 0, 0, 256, 3131
11, 0, 0, 0, 0, 0, 252, 3066
12, 0, 0, 0, 0, 0, 253, 2994
13, 0, 0, 0, 0, 0, 251, 2919
14, 0, 0, 0, 0, 0, 254, 2845
15, 0, 0, 0, 0, 0, 252, 2768
0, 0, 0, 0, 0, 0, 251, 2687
1, 0, 0, 0, 0, 0, 253, 2605
2, 0, 0, 0, 0, 0, 249, 2512
3, 0, 0, 0, 0, 0, 250, 2427
4, 0, 0, 0, 0, 0, 253, 2334
5, 0, 0, 0, 0, 0, 253, 2239
6, 0, 0, 0, 0, 0, 250, 2145
7, 0, 0, 0, 0, 0, 253, 2047
8, 0, 0, 0, 0, 0, 251, 1946
9, 0, 0, 0, 0, 0, 251, 1842
10, 0, 0, 0, 0, 0, 254, 1739
11, 0, 0, 0, 0, 0, 251, 1643
12, 0, 0, 0, 0, 0, 247, 1543
13, 0, 0, 0, 0, 0, 254, 1431
14, 0, 0, 0, 0, 0, 254, 1333
15, 0, 0, 0, 0, 0, 252, 1232
0, 0, 0, 0, 0, 0, 251, 1136
1, 0, 0, 0, 0, 0, 253, 1039
2, 0, 0, 0, 0, 0, 253, 941
3, 0, 0, 0, 0, 0, 255, 849
4, 0, 0, 0, 0, 0, 251, 755
5, 0, 0, 0, 0, 0, 250, 676
6, 0, 0, 0, 0, 0, 253, 596
7, 0, 0, 0, 0, 0, 254, 526
8, 0, 0, 0, 0, 0, 251, 446
9, 0, 0, 0, 0, 0, 250, 382
10, 0, 0, 0, 0, 0, 254, 320
11, 0, 0, 0, 0, 0, 249, 262
12, 0, 0, 0, 0, 0, 251, 210
13, 0, 0, 0, 0, 0, 250, 166
14, 0, 0, 0, 0, 0, 253, 128
15, 0, 0, 0, 0, 0, 256, 86
0, 0, 0, 0, 0, 0, 253, 65
1, 0, 0, 0, 0, 0, 253, 49
2, 0, 0, 0, 0, 0, 253, 29
3, 0, 0, 0, 0, 0, 252, 16
4, 0, 0, 0, 0, 0, 255, 13
5, 0, 0, 0, 0, 0, 253, 19
6, 0, 0, 0, 0, 0, 251, 22
7, 0, 0, 0, 0, 0, 253, 44
8, 0, 0, 0, 0, 0, 253, 63
9, 0, 0, 0, 0, 0, 251, 95
10, 0, 0, 0, 0, 0, 251, 125
11, 0, 0, 0, 0, 0, 252, 170
12, 0, 0, 0, 0, 0, 254, 208
13, 0, 0, 0, 0, 0, 256, 264
14, 0, 0, 0, 0, 0, 254, 320
15, 0, 0, 0, 0, 0, 256, 381
0, 0, 0, 0, 0, 0, 255, 446
1, 0, 0, 0, 0, 0, 253, 525
2, 0, 0, 0, 0, 0, 250, 593
3, 0, 0, 0, 0, 0, 255, 672
4, 0, 0, 0, 0, 0, 253, 760
5, 0, 0, 0, 0, 0, 250, 848
6, 0, 0, 0, 0, 0, 251, 937
7, 0, 0, 0, 0, 0, 248, 1038
8, 0, 0, 0, 0, 0, 251, 1135
9, 0, 0, 0, 0, 0, 251, 1232
10, 0, 0, 0, 0, 0, 253, 1328
11, 0, 0, 0, 0, 0, 255, 1429
12, 0, 0, 0, 0, 0, 252, 1535
13, 0, 0, 0, 0, 0, 250, 1639
14, 0, 0, 0, 0, 0, 253, 1741
15, 0, 0, 0, 0, 0, 254, 1840
0, 0, 0, 0, 0, 0, 250, 1941
1, 0, 0, 0, 0, 0, 246, 2047
2, 0, 0, 0, 0, 0, 251, 2143
3, 0, 0, 0, 0, 0, 251, 2243
4, 0, 0, 0, 0, 0, 251, 2333
5, 0, 0, 0, 0, 0, 250, 2422
6, 0, 0, 0, 0, 0, 252, 2512
7, 0, 0, 0, 0, 0, 253, 2604
8, 0, 0, 0, 0, 0, 251, 2688
9, 0, 0, 0, 0, 0, 249, 2769
10, 0, 0, 0, 0, 0, 249, 2848
11, 0, 0, 0, 0, 0, 252, 2925
12, 0, 0, 0, 0, 0, 248, 2992
13, 0, 0, 0, 0, 0, 253, 3067
14, 0, 0, 0, 0, 0, 249, 3136
15, 0, 0, 0, 0, 0, 254, 3200
0, 0, 0, 0, 0, 0, 256, 3251
1, 0, 0, 0, 0, 0, 253, 3306
2, 0, 0, 0, 0, 0, 250, 3344
3, 0, 0, 0, 0, 0, 249, 3382
4, 0, 0, 0, 0, 0, 252, 3407
5, 0, 0, 0, 0, 0, 250, 3428
6, 0, 0, 0, 0, 0, 253, 3422
7, 0, 0, 0, 0, 0, 256, 3421
8, 0, 0, 0, 0, 0, 251, 3407
9, 0, 0, 0, 0, 0, 251, 3388
10, 0, 0, 0, 0, 0, 251, 3350
11, 0, 0, 0, 0, 0, 251, 3301
12, 0, 0, 0, 0, 0, 249, 3257
13, 0, 0, 0, 0, 0, 253, 3195
14, 0, 0, 0, 0, 0, 251, 3137
15, 0, 0, 0, 0, 0, 253, 3066
0, 0, 0, 0, 0, 0, 251, 2992
1, 0, 0, 0, 0, 0, 251, 2925
2, 0, 0, 0, 0, 0, 255, 2849
3, 0, 0, 0, 0, 0, 254, 2768
4, 0, 0, 0, 0, 0, 251, 2686
5, 0, 0, 0, 0, 0, 253, 2607
6, 0, 0, 0, 0, 0, 250, 2512
7, 0, 0, 0, 0, 0, 249, 2423
8, 0, 0, 0, 0, 0, 251, 2336
9, 0, 0, 0, 0, 0, 251, 2243
10, 0, 0, 0, 0, 0, 251, 2144
11, 0, 0, 0, 0, 0, 251, 2047
12, 0, 0, 0, 0, 0, 253, 1941
13, 0, 0, 0, 0, 0, 250, 1841
14, 0, 0, 0, 0, 0, 252, 1744
15, 0, 0, 0, 0, 0, 254, 1639
0, 0, 0, 0, 0, 0, 249, 1534
1, 0, 0, 0, 0, 0, 250, 1429
2, 0, 0, 0, 0, 0, 253, 1332
3, 0, 0, 0, 0, 0, 253, 1231
4, 0, 0, 0, 0, 0, 252, 1137
5, 0, 0, 0, 0, 0, 253, 1040
6, 0, 0, 0, 0, 0, 254, 938
7, 0, 0, 0, 0, 0, 251, 848
8, 0, 0, 0, 0, 0, 253, 760
9, 0, 0, 0, 0, 0, 252, 675
10, 0, 0, 0, 0, 0, 251, 594
11, 0, 0, 0, 0, 0, 254, 527
12, 0, 0, 0, 0, 0, 252, 446
13, 0, 0, 0, 0, 0, 251, 379
14, 0, 0, 0, 0, 0, 254, 321
15, 0, 0, 0, 0, 0, 251, 266
0, 0, 0, 0, 0, 0, 252, 211
1, 0, 0, 0, 0, 0, 253, 163
2, 0, 0, 0, 0, 0, 254, 125
3, 0, 0, 0, 0, 0, 255, 87
4, 0, 0, 0, 0, 0, 253, 64
5, 0, 0, 0, 0, 0, 253, 46
6, 0, 0, 0, 0, 0, 248, 28
7, 0, 0, 0, 0, 0, 250, 16
8, 0, 0, 0, 0, 0, 251, 16
9, 0, 0, 0, 0, 0, 251, 15
10, 0, 0, 0, 0, 0, 250, 32
11, 0, 0, 0, 0, 0, 251, 38
12, 0, 0, 0, 0, 0, 254, 66
13, 0, 0, 0, 0, 0, 253, 87
14, 0, 0, 0, 0, 0, 251, 127
15, 0, 0, 0, 0, 0, 251, 163
0, 0, 0, 0, 0, 0, 254, 209
1, 0, 0, 0, 0, 0, 251, 266
2, 0, 0, 0, 0, 0, 253, 322
3, 0, 0, 0, 0, 0, 251, 382
4, 0, 0, 0, 0, 0, 251, 446
5, 0, 0, 0, 0, 0, 253, 522
6, 0, 0, 0, 0, 0, 251, 599
7, 0, 0, 0, 0, 0, 252, 671
8, 0, 0, 0, 0, 0, 256, 759
9, 0, 0, 0, 0, 0, 256, 848
10, 0, 0, 0, 0, 0, 254, 937
11, 0, 0, 0, 0, 0, 253, 1039
12, 0, 0, 0, 0, 0, 253, 1134
13, 0, 0, 0, 0, 0, 249, 1231
14, 0, 0, 0, 0, 0, 250, 1330
15, 0, 0, 0, 0, 0, 251, 1430
0, 0, 0, 0, 0, 0, 255, 1533
1, 0, 0, 0, 0, 0, 251, 1637
2, 0, 0, 0, 0, 0, 249, 1744
3, 0, 0, 0, 0, 0, 253, 1840
4, 0, 0, 0, 0, 0, 252, 1948
5, 0, 0, 0, 0, 0, 251, 2046
6, 0, 0, 0, 0, 0, 251, 2146
7, 0, 0, 0, 0, 0, 250, 2241
8, 0, 0, 0, 0, 0, 255, 2334
9, 0, 0, 0, 0, 0, 251, 2422
10, 0, 0, 0, 0, 0, 256, 2511
11, 0, 0, 0, 0, 0, 249, 2605
12, 0, 0, 0, 0, 0, 253, 2689
13, 0, 0, 0, 0, 0, 250, 2768
14, 0, 0, 0, 0, 0, 253, 2841
15, 0, 0, 0, 0, 0, 251, 2927
0, 0, 0, 0, 0, 0, 254, 2993
1, 0, 0, 0, 0, 0, 251, 3063
2, 0, 0, 0, 0, 0, 250, 3136
3, 0, 0, 0, 0, 0, 253, 3197
4, 0, 0, 0, 0, 0, 251, 3254
5, 0, 0, 0, 0, 0, 252, 3302
6, 0, 0, 0, 0, 0, 251, 3345
7, 0, 0, 0, 0, 0, 251, 3383
8, 0, 0, 0, 0, 0, 251, 3407
9, 0, 0, 0, 0, 0, 252, 3419
10, 0, 0, 0, 0, 0, 251, 3427
11, 0, 0, 0, 0, 0, 249, 3423
12, 0, 0, 0, 0, 0, 252, 3405
13, 0, 0, 0, 0, 0, 254, 3386
14, 0, 0, 0, 0, 0, 251, 3350
15, 0, 0, 0, 0, 0, 256, 3309
0, 0, 0, 0, 0, 0, 251, 3251
1, 0, 0, 0, 0, 0, 251, 3199
2, 0, 0, 0, 0, 0, 252, 3135
3, 0, 0, 0, 0, 0, 255, 3066
4, 0, 0, 0, 0, 0, 253, 2993
5, 0, 0, 0, 0, 0, 253, 2927
6, 0, 0, 0, 0, 0, 253, 2849
7, 0, 0, 0, 0, 0, 251, 2766
8, 0, 0, 0, 0, 0, 252, 2685
9, 0, 0, 0, 0, 0, 256, 2606
10, 0, 0, 0, 0, 0, 254, 2512
11, 0, 0, 0, 0, 0, 253, 2421
12, 0, 0, 0, 0, 0, 254, 2335
13, 0, 0, 0, 0, 0, 254, 2242
14, 0, 0, 0, 0, 0, 253, 2142
15, 0, 0, 0, 0, 0, 251, 2047
0, 0, 0, 0, 0, 0, 251, 1947
1, 0, 0, 0, 0, 0, 255, 1840
2, 0, 0, 0, 0, 0, 254, 1744
3, 0, 0, 0, 0, 0, 252, 1643
4, 0, 0, 0, 0, 0, 251, 1535
5, 0, 0, 0, 0, 0, 253, 1433
6, 0, 0, 0, 0, 0, 253, 1331
7, 0, 0, 0, 0, 0, 253, 1232
8, 0, 0, 0, 0, 0, 249, 1135
9, 0, 0, 0, 0, 0, 254, 1040
10, 0, 0, 0, 0, 0, 253, 941
11, 0, 0, 0, 0, 0, 251, 848
12, 0, 0, 0, 0, 0, 251, 763
13, 0, 0, 0, 0, 0, 254, 677
14, 0, 0, 0, 0, 0, 254, 595
15, 0, 0, 0, 0, 0, 253, 523
0, 0, 0, 0, 0, 0, 252, 446
1, 0, 0, 0, 0, 0, 253, 377
2, 0, 0, 0, 0, 0, 254, 320
3, 0, 0, 0, 0, 0, 254, 266
4, 0, 0, 0, 0, 0, 256, 209
5, 0, 0, 0, 0, 0, 250, 166
6, 0, 0, 0, 0, 0, 251, 128
7, 0, 0, 0, 0, 0, 252, 93
8, 0, 0, 0, 0, 0, 253, 66
9, 0, 0, 0, 0, 0, 249, 43
10, 0, 0, 0, 0, 0, 256, 25
11, 0, 0, 0, 0, 0, 254, 16
12, 0, 0, 0, 0, 0, 254, 16
13, 0, 0, 0, 0, 0, 253, 16
14, 0, 0, 0, 0, 0, 254, 27
15, 0, 0, 0, 0, 0, 253, 42
0, 0, 0, 0, 0, 0, 251, 64
1, 0, 0, 0, 0, 0, 253, 90
2, 0, 0, 0, 0, 0, 249, 129
3, 0, 0, 0, 0, 0, 253, 163
4, 0, 0, 0, 0, 0, 249, 210
5, 0, 0, 0, 0, 0, 251, 262
6, 0, 0, 0, 0, 0, 250, 318
7, 0, 0, 0, 0, 0, 251, 381
8, 0, 0, 0, 0, 0, 253, 446
9, 0, 0, 0, 0, 0, 249, 523
10, 0, 0, 0, 0, 0, 254, 595
11, 0, 0, 0, 0, 0, 247, 675
12, 0, 0, 0, 0, 0, 251, 762
13, 0, 0, 0, 0, 0, 253, 848
14, 0, 0, 0, 0, 0, 251, 941
15, 0, 0, 0, 0, 0, 253, 1037
0, 0, 0, 0, 0, 0, 249, 1133
1, 0, 0, 0, 0, 0, 251, 1232
2, 0, 0, 0, 0, 0, 250, 1329
3, 0, 0, 0, 0, 0, 253, 1430
4, 0, 0, 0, 0, 0, 251, 1534
5, 0, 0, 0, 0, 0, 251, 1638
6, 0, 0, 0, 0, 0, 249, 1744
7, 0, 0, 0, 0, 0, 251, 1842
8, 0, 0, 0, 0, 0, 252, 1942
9, 0, 0, 0, 0, 0, 252, 2045
10, 0, 0, 0, 0, 0, 249, 2143
11, 0, 0, 0, 0, 0, 251, 2242
12, 0, 0, 0, 0, 0, 250, 2337
13, 0, 0, 0, 0, 0, 253, 2424
14, 0, 0, 0, 0, 0, 250, 2512
15, 0, 0, 0, 0, 0, 254, 2606
0, 0, 0, 0, 0, 0, 252, 2688
1, 0, 0, 0, 0, 0, 254, 2768
2, 0, 0, 0, 0, 0, 253, 2843
3, 0, 0, 0, 0, 0, 249, 2928
4, 0, 0, 0, 0, 0, 251, 2993
5, 0, 0, 0, 0, 0, 251, 3063
6, 0, 0, 0, 0, 0, 253, 3135
7, 0, 0, 0, 0, 0, 252, 3199
8, 0, 0, 0, 0, 0, 254, 3255
9, 0, 0, 0, 0, 0, 255, 3308
10, 0, 0, 0, 0, 0, 249, 3344
11, 0, 0, 0, 0, 0, 253, 3382
12, 0, 0, 0, 0, 0, 253, 3405
13, 0, 0, 0, 0, 0, 251, 3425
14, 0, 0, 0, 0, 0, 251, 3425
15, 0, 0, 0, 0, 0, 251, 3419
0, 0, 0, 0, 0, 0, 251, 3408
1, 0, 0, 0, 0, 0, 251, 3382
2, 0, 0, 0, 0, 0, 253, 3347
3, 0, 0, 0, 0, 0, 255, 3306
4, 0, 0, 0, 0, 0, 249, 3258
5, 0, 0, 0, 0, 0, 253, 3198
6, 0, 0, 0, 0, 0, 253, 3137
7, 0, 0, 0, 0, 0, 251, 3061
8, 0, 0, 0, 0, 0, 253, 2993
9, 0, 0, 0, 0, 0, 251, 2923
10, 0, 0, 0, 0, 0, 252, 2849
11, 0, 0, 0, 0, 0, 253, 2767
12, 0, 0, 0, 0, 0, 253, 2687
13, 0, 0, 0, 0, 0, 252, 2601
14, 0, 0, 0, 0, 0, 249, 2512
15, 0, 0, 0, 0, 0, 251, 2428
0, 0, 0, 0, 0, 0, 251, 2334
1, 0, 0, 0, 0, 0, 253, 2240
2, 0, 0, 0, 0, 0, 251, 2148
3, 0, 0, 0, 0, 0, 251, 2044
4, 0, 0, 0, 0, 0, 251, 1941
5, 0, 0, 0, 0, 0, 254, 1845
6, 0, 0, 0, 0, 0, 254, 1743
7, 0, 0, 0, 0, 0, 250, 1643
8, 0, 0, 0, 0, 0, 251, 1535
9, 0, 0, 0, 0, 0, 253, 1432
10, 0, 0, 0, 0, 0, 254, 1329
11, 0, 0, 0, 0, 0, 251, 1232
12, 0, 0, 0, 0, 0, 253, 1132
13, 0, 0, 0, 0, 0, 253, 1040
14, 0, 0, 0, 0, 0, 253, 939
15, 0, 0, 0, 0, 0, 256, 848
0, 0, 0, 0, 0, 0, 251, 763
1, 0, 0, 0, 0, 0, 257, 677
2, 0, 0, 0, 0, 0, 253, 595
3, 0, 0, 0, 0, 0, 253, 518
4, 0, 0, 0, 0, 0, 251, 448
5, 0, 0, 0, 0, 0, 252, 384
6, 0, 0, 0, 0, 0, 251, 320
7, 0, 0, 0, 0, 0, 251, 263
8, 0, 0, 0, 0, 0, 251, 208
9, 0, 0, 0, 0, 0, 253, 165
10, 0, 0, 0, 0, 0, 254, 129
11, 0, 0, 0, 0, 0, 251, 94
12, 0, 0, 0, 0, 0, 251, 64
13, 0, 0, 0, 0, 0, 252, 48
14, 0, 0, 0, 0, 0, 254, 32
15, 0, 0, 0, 0, 0, 250, 17
0, 0, 0, 0, 0, 0, 252, 15
1, 0, 0, 0, 0, 0, 255, 17
